SDSS8707,0.395,0,22.272,0.053,1.11,0.046,-0.088,0.041,9.53,53686.18,0.47,gri,17
05D4ff,0.402,0.001,22.615,0.034,0.932,0.016,0.028,0.022,10.54,53635.08,0.14,griz,18
06D3ed,0.404,0.001,22.615,0.03,0.963,0.012,-0.036,0.02,9.51,53874.92,0.19,griz,18
05D4dt,0.407,0.001,22.808,0.032,0.891,0.013,-0.023,0.021,10.43,53608.45,0.19,griz,18
06D4cq,0.411,0.001,22.562,0.031,1.04,0.013,-0.005,0.02,9.11,53946.55,0.14,griz,18
04D2fp,0.415,0.002,22.559,0.034,1.034,0.018,-0.012,0.025,10.23,53106.18,0.21,griz,18
05D2dw,0.417,0.001,22.488,0.034,1.125,0.022,0.021,0.022,8.81,53453.24,0.14,griz,18
05D3cf,0.419,0.001,22.965,0.033,0.97,0.025,0.045,0.025,9.61,53417.97,0.31,griz,18
04D4gg,0.424,0.001,22.753,0.047,1.131,0.017,0.124,0.023,10.06,53245.58,0.12,griz,18
05D2cb,0.427,0.001,23.407,0.037,1.1,0.023,0.193,0.026,9.53,53422,0.22,griz,18
04D1rh,0.435,0.001,22.582,0.035,1.085,0.026,-0.015,0.022,9.89,53349.55,0.29,griz,18
06D4co,0.437,0.001,22.521,0.031,0.96,0.013,-0.027,0.019,10.63,53939.14,0.23,griz,18
06D2gb,0.442,0.001,23.008,0.046,0.829,0.027,0.03,0.037,10.9,53871.49,0.33,griz,18
06D3df,0.442,0,22.685,0.031,1.122,0.024,0.021,0.02,10.46,53849.2,0.53,griz,18
03D3aw,0.449,0.001,22.654,0.048,1.066,0.033,-0.053,0.04,10.69,52766.16,0.31,griz,18
04D2gb,0.45,0.01,22.916,0.036,0.831,0.021,0.042,0.033,10.25,53107.51,0.25,griz,18
04D3gt,0.451,0.001,23.259,0.033,0.976,0.015,0.223,0.024,11.34,53136.78,0.18,griz,18
03D3cd,0.461,0.001,22.593,0.059,1.208,0.075,0.012,0.039,9.34,52800.38,0.27,gri,18
05D3lc,0.461,0.001,22.982,0.032,0.913,0.014,-0.021,0.021,10.78,53526.63,0.17,griz,18
03D4au,0.468,0.002,23.817,0.041,1.048,0.038,0.158,0.04,9.46,52814.8,0.58,griz,18
05D3mx,0.47,0.02,23.043,0.036,0.832,0.015,-0.057,0.031,10.79,53568.8,0.16,griz,18
04D4jr,0.47,0.01,22.642,0.033,1.16,0.018,-0.026,0.024,8.02,53297.4,0.15,griz,18
04D3df,0.47,0.01,23.521,0.034,0.787,0.017,0.108,0.028,12.07,53118.54,0.19,griz,18
04D4ju,0.472,0.001,23.771,0.035,1.045,0.027,0.184,0.032,9.24,53292.07,0.32,griz,18
05D2bv,0.474,0.001,22.719,0.035,0.989,0.02,-0.096,0.022,8.84,53403.01,0.17,griz,18
05D2ac,0.479,0.001,22.677,0.034,1.133,0.015,-0.012,0.022,11.15,53373.73,0.19,griz,18
05D3dd,0.48,0.01,22.941,0.036,0.985,0.024,-0.015,0.023,11.22,53454.4,0.15,griz,18
05D1ix,0.49,0.01,22.879,0.036,1.054,0.019,-0.034,0.023,7.47,53717.94,0.14,griz,18
03D1ax,0.496,0.001,22.992,0.035,0.925,0.013,-0.062,0.028,11.58,52914.8,0.13,griz,18
05D4af,0.499,0.001,23.108,0.038,1.01,0.033,-0.013,0.031,8.99,53535.92,0.43,griz,18
06D2bk,0.499,0.001,23.273,0.039,1.054,0.039,0.036,0.036,8.62,53772.79,0.42,griz,18
03D1au,0.504,0.001,23.012,0.035,1.137,0.02,0.017,0.028,9.52,52908.27,0.26,griz,18
05D4av,0.509,0.001,23.558,0.037,1.095,0.02,0.185,0.027,10.28,53552.17,0.29,griz,18
05D2dy,0.51,0.01,22.913,0.037,1.099,0.026,-0.1,0.028,7.74,53441.1,0.41,griz,18
04D2mj,0.513,0.001,23.783,0.04,1.154,0.025,0.171,0.031,9.55,53373.31,0.29,griz,18
04D1pg,0.515,0.002,23.57,0.041,1.092,0.024,0.119,0.033,9.81,53325.7,0.26,griz,18
05D3ci,0.515,0.001,23.564,0.069,1.166,0.049,0.16,0.04,10.01,53430.57,0.31,griz,18
04D4in,0.516,0.001,22.902,0.037,1.169,0.019,-0.034,0.025,9.1,53277.46,0.14,griz,18
06D3el,0.519,0.001,22.913,0.036,1.08,0.016,-0.082,0.024,9.55,53892.92,0.13,griz,18
04D2gc,0.522,0.001,23.327,0.038,1.133,0.027,0.037,0.034,9.33,53117.08,0.28,griz,18
06D2ca,0.531,0.001,23.301,0.045,1.099,0.052,0.06,0.032,9.81,53793.84,0.5,griz,18
06D2cc,0.532,0.001,23.468,0.05,0.944,0.04,0.089,0.046,10.87,53787.48,0.51,griz,18
05D2eb,0.534,0.001,23.006,0.045,1.113,0.036,-0.036,0.032,8.68,53450.77,0.28,griz,18
05D4ek,0.536,0.001,23.303,0.04,1.059,0.021,0.081,0.029,10.85,53634.95,0.22,griz,18
05D4be,0.537,0.001,22.916,0.037,1.1,0.017,-0.114,0.025,9.44,53549.79,0.19,griz,18
04D4bq,0.55,0.018,23.347,0.043,1.095,0.029,0.134,0.038,8.71,53192.69,0.3,griz,18
04D3hn,0.552,0,23.503,0.039,0.935,0.017,0.096,0.034,10.79,53136.13,0.2,griz,18
06D2ck,0.552,0.001,23.447,0.043,1.05,0.049,-0.002,0.037,11.19,53792.86,0.52,griz,18
06D4bo,0.552,0.001,23.231,0.051,1.098,0.026,-0.028,0.03,9.96,53917.42,0.39,griz,18
05D1ee,0.559,0.001,23.556,0.041,0.953,0.026,0.023,0.035,10.97,53659.84,0.22,griz,18
04D1hx,0.56,0.002,23.715,0.039,1.042,0.023,0.143,0.033,9.65,53258.95,0.31,griz,18
05D1kl,0.56,0.001,24.154,0.048,1.075,0.036,0.164,0.042,8.43,53741.96,0.42,griz,18
05D1cc,0.563,0.001,23.496,0.041,0.981,0.021,-0.005,0.029,9.32,53606.68,0.24,griz,18
05D1dn,0.566,0.001,23.317,0.04,1.129,0.025,0.018,0.037,10.23,53648.35,0.31,griz,18
03D4gl,0.571,0.001,23.314,0.076,1.238,0.572,0.039,0.063,9.32,52952.65,0.47,griz,18
05D2dt,0.574,0.004,23.656,0.047,1.024,0.043,0.045,0.039,10.24,53449.73,0.34,griz,18
06D3et,0.576,0.002,23.512,0.041,0.861,0.018,-0.039,0.034,10.77,53893.17,0.16,griz,18
05D3jq,0.579,0,23.322,0.038,1.161,0.025,0.035,0.026,8.83,53499.61,0.33,griz,18
05D3gp,0.58,0.01,23.521,0.059,0.946,0.057,-0.054,0.05,9.02,53454.18,0.39,griz,18
03D4gf,0.58,0.01,23.336,0.04,1.095,0.036,0.01,0.04,7.64,52935.43,0.49,griz,18
05D1dx,0.58,0.01,23.304,0.039,1.078,0.017,-0.027,0.029,9.42,53665.51,0.18,griz,18
03D1aw,0.582,0.005,23.584,0.042,1.098,0.033,0.001,0.04,9.17,52901.33,0.38,griz,18
04D1jg,0.584,0.001,23.272,0.041,1.028,0.021,-0.079,0.037,11.34,53272.65,0.22,griz,18
04D1kj,0.585,0.001,23.345,0.043,1.034,0.019,-0.052,0.029,9.93,53296.47,0.19,griz,18
05D4ej,0.585,0.001,23.746,0.045,1.034,0.023,0.02,0.034,10.13,53626.85,0.2,griz,18
04D1sa,0.585,0.001,23.559,0.045,0.94,0.033,-0.064,0.039,10.62,53359.47,0.31,griz,18
05D1hm,0.587,0.001,24.102,0.05,1.126,0.034,0.155,0.04,9.85,53694.83,0.45,griz,18
05D4bf,0.589,0.001,23.627,0.044,1.029,0.03,0.018,0.041,10.23,53550.08,0.39,griz,18
04D2mh,0.59,0.01,23.403,0.042,1.163,0.022,0.041,0.031,9.1,53375.08,0.26,griz,18
04D1oh,0.59,0.01,23.388,0.043,1.01,0.029,-0.048,0.035,9.17,53307.44,0.22,griz,18
03D4gg,0.592,0.002,23.413,0.047,1.098,0.052,0.046,0.045,10.16,52942.21,0.58,griz,18
05D3lr,0.6,0.01,23.854,0.051,1.02,0.043,0.096,0.037,10.87,53540.16,0.29,griz,18
05D4ef,0.605,0.001,23.832,0.047,0.839,0.023,-0.054,0.035,10.44,53624.69,0.26,griz,18
05D2he,0.608,0.001,23.953,0.044,1.044,0.043,0.073,0.037,9.42,53466.53,0.53,griz,18
03D4dy,0.61,0.02,23.268,0.056,1.127,0.023,-0.06,0.032,5.29,52902.94,0.3,griz,18
04D3do,0.61,0.02,23.577,0.042,0.906,0.019,-0.097,0.032,10.48,53111.96,0.32,griz,18
03D1dt,0.612,0.002,23.3,0.047,1.048,0.066,-0.054,0.04,9.72,52960.49,1.12,griz,18
04D4an,0.613,0.002,24.046,0.054,0.987,0.056,0.025,0.04,10.54,53182.9,0.56,griz,18
05D1ck,0.617,0.001,24.074,0.046,1.007,0.03,0.111,0.035,9.72,53627.42,0.27,griz,18
04D2an,0.62,0.019,23.597,0.046,0.991,0.083,-0.019,0.046,7.54,53030.91,0.74,gri,18
04D3co,0.62,0.01,23.757,0.05,0.936,0.025,0.019,0.05,9.52,53100.61,0.28,griz,18
03D4dh,0.627,0,23.39,0.043,1.13,0.022,-0.045,0.04,9.41,52904.85,0.3,griz,18
04D4fx,0.629,0.002,23.501,0.045,1.115,0.024,0.01,0.041,8.31,53241.4,0.22,griz,18
05D2ci,0.63,0.001,23.612,0.058,0.901,0.031,0.045,0.054,10.98,53427.11,0.27,griz,18
05D1cb,0.632,0.001,23.715,0.043,0.967,0.025,-0.001,0.034,10.11,53615.9,0.37,griz,18
03D4at,0.634,0.001,23.733,0.047,1.019,0.041,-0.008,0.053,8.75,52815.65,0.62,griz,18
04D1pu,0.639,0.001,24.024,0.062,0.843,0.038,0.094,0.071,9.31,53329.48,0.49,griz,18
05D2ec,0.64,0.001,23.672,0.059,0.994,0.026,-0.063,0.043,10,53438.98,0.49,griz,18
05D4ag,0.64,0.02,23.895,0.056,1.055,0.06,0.068,0.051,8.38,53537.53,0.7,griz,18
05D3ax,0.643,0.001,23.62,0.058,1.071,0.051,-0.034,0.051,8.44,53399.04,0.29,griz,18
04D3cy,0.643,0.001,23.8,0.06,0.978,0.026,-0.011,0.051,9.98,53100.5,0.28,griz,18
05D3lb,0.647,0,23.896,0.043,1.04,0.022,0.035,0.039,8.93,53527.39,0.29,griz,18
05D3kt,0.648,0,23.965,0.045,0.979,0.026,0.085,0.039,9.14,53530.06,0.31,griz,18
04D1sk,0.663,0.001,24.058,0.046,1.028,0.041,0.1,0.044,10.42,53354.32,0.52,griz,18
05D3hs,0.664,0.001,23.501,0.049,1.045,0.026,-0.141,0.039,9,53488.79,0.24,griz,18
05D3mh,0.67,0.02,24.106,0.061,1.084,0.047,0.053,0.044,10.08,53556.95,0.55,griz,18
03D1co,0.679,0.001,24.088,0.054,1.084,0.04,-0.019,0.052,8.65,52953.09,0.36,griz,18
05D2bt,0.68,0.02,23.521,0.051,1.067,0.029,-0.113,0.039,9.68,53400.17,0.22,griz,18
06D3cc,0.683,0.001,24.067,0.073,1.082,0.057,0.006,0.062,10.08,53759.54,0.54,griz,18
04D4ic,0.687,0.001,24.121,0.056,0.9,0.043,-0.01,0.057,9.32,53255.1,0.63,griz,18
06D3em,0.69,0.01,24.377,0.051,1.006,0.04,0.149,0.048,9.46,53880.01,0.59,griz,18
05D1ke,0.69,0.01,23.611,0.044,1.035,0.027,-0.077,0.039,8.85,53729.81,0.36,griz,18
03D4cz,0.695,0.001,24.045,0.061,0.818,0.042,-0.071,0.069,10.39,52893.27,0.41,griz,18
05D2ck,0.698,0.001,24.474,0.054,0.733,0.046,-0.015,0.057,10.94,53416.39,0.49,griz,18
04D4ib,0.699,0.001,23.595,0.046,1.101,0.025,-0.093,0.042,10.99,53266.11,0.3,griz,18
04D2iu,0.7,0.02,24.246,0.06,0.806,0.042,0.021,0.066,12.07,53119.68,0.5,griz,18
06D4ba,0.7,0.01,23.761,0.06,1.065,0.045,-0.081,0.055,8.54,53903.7,0.44,griz,18
05D2le,0.7,0.001,23.961,0.05,1.054,0.035,-0.012,0.042,8.03,53693.86,0.37,griz,18
05D4cq,0.701,0.001,23.73,0.047,1.077,0.029,-0.058,0.044,10.55,53584.9,0.41,griz,18
05D4bj,0.701,0.001,24.103,0.049,1.012,0.034,0.059,0.046,9.27,53562.85,0.38,griz,18
04D1si,0.702,0.001,23.867,0.048,0.994,0.033,-0.003,0.043,10.64,53358.91,0.35,griz,18
04D4hu,0.703,0,23.92,0.048,1.005,0.028,-0.078,0.045,9.48,53255.5,0.36,griz,18
05D3gv,0.715,0.001,24.001,0.053,0.911,0.032,-0.043,0.049,10.73,53465.29,0.56,griz,18
05D3jh,0.718,0.001,23.753,0.049,0.927,0.021,-0.096,0.04,10.81,53491.55,0.36,griz,18
06D3gh,0.72,0.005,23.926,0.056,1.034,0.042,-0.021,0.052,9.3,53921.94,0.38,griz,18
04D1aj,0.721,0.011,23.904,0.05,1.03,0.044,-0.004,0.052,12.07,52997.83,0.7,griz,18
05D4ev,0.722,0.001,24.259,0.056,0.896,0.033,-0.014,0.05,10.88,53630.32,0.33,griz,18
06D3do,0.725,0,23.898,0.052,1.096,0.062,-0.044,0.047,8.71,53845.9,2.02,griz,18
06D3bz,0.727,0.02,23.959,0.056,0.923,0.04,-0.057,0.052,10.29,53775.52,0.43,griz,18
04D2gp,0.732,0.001,24.219,0.063,0.849,0.043,-0.091,0.064,8.83,53109.28,0.62,griz,18
06D4bw,0.732,0.001,23.904,0.052,1.066,0.029,0.005,0.049,9.28,53907.56,0.47,griz,18
05D2fq,0.733,0.001,23.997,0.05,1.084,0.034,-0.033,0.045,10.88,53461.76,0.43,griz,18
05D2ct,0.734,0.001,24.385,0.065,1.042,0.051,0.093,0.057,9.76,53424.12,0.44,griz,18
04D1pp,0.735,0.001,23.998,0.049,0.865,0.025,-0.064,0.042,11.38,53319.28,0.35,griz,18
05D3jk,0.736,0.001,23.717,0.047,1.082,0.022,-0.079,0.038,9.46,53506.88,0.23,griz,18
05D1eo,0.737,0.001,24.316,0.052,0.854,0.032,-0.038,0.051,11.12,53666.22,0.43,griz,18
04D2ja,0.74,0.001,24.129,0.063,1.04,0.045,-0.131,0.053,10.99,53121.78,0.49,griz,18
04D3fq,0.742,0.001,24.116,0.052,0.956,0.04,-0.03,0.052,9.3,53119.05,0.52,griz,18
04D2kr,0.744,0.001,23.865,0.05,1.057,0.035,-0.02,0.042,11.1,53358.33,0.45,griz,18
05D3jb,0.745,0.001,23.939,0.049,1.102,0.025,-0.025,0.041,10.47,53514.31,0.23,griz,18
04D3ks,0.75,0.01,23.855,0.056,1.075,0.032,-0.03,0.049,8.46,53162.41,0.34,griz,18
04D4im,0.751,0.001,23.852,0.051,1.148,0.028,0.043,0.046,11.2,53284.52,0.37,griz,18
04D3oe,0.756,0.001,24.06,0.062,0.908,0.03,-0.161,0.046,7.49,53194.41,0.32,griz,18
05D2nt,0.757,0.001,24.099,0.051,1.156,0.034,-0.006,0.042,9.05,53726.37,0.48,griz,18
05D3mn,0.76,0.001,24.043,0.048,0.987,0.034,-0.021,0.042,10.43,53558.39,0.38,griz,18
06D3gx,0.76,0.02,23.885,0.057,1.043,0.062,-0.089,0.057,10.44,53933.34,0.65,griz,18
05D4cn,0.763,0.001,24.102,0.051,1.111,0.027,0.015,0.045,10.46,53582.1,0.37,griz,18
05D1if,0.763,0.001,24.059,0.052,1.019,0.029,-0.035,0.042,12.07,53714.26,0.24,griz,18
05D3hh,0.766,0.001,24.319,0.063,1.07,0.045,0.018,0.051,10.4,53478.31,0.45,griz,18
04D1qd,0.767,0.001,24.228,0.052,1.007,0.029,0.012,0.044,10.5,53328.25,0.38,griz,18
04D1de,0.768,0,24.144,0.051,1.101,0.027,-0.079,0.043,9.64,53244.82,0.25,griz,18
04D4id,0.769,0.002,24.212,0.06,1.074,0.046,-0.1,0.05,10.32,53259.85,0.77,griz,18
04D1pc,0.77,0.001,24.553,0.053,0.97,0.034,0.067,0.049,10.42,53323.59,0.48,griz,18
05D4bi,0.775,0.001,24.051,0.055,1.098,0.042,-0.094,0.051,9.11,53558.78,0.6,griz,18
04D1jd,0.778,0.001,24.425,0.054,1.01,0.031,0.051,0.053,10.38,53257.75,0.49,griz,18
05D4cs,0.79,0.01,23.967,0.051,1.135,0.024,-0.061,0.041,8.98,53587.27,0.35,griz,18
03D4fd,0.791,0.003,24.232,0.067,1.072,0.05,-0.024,0.051,10.01,52937.1,0.82,griz,18
04D1ks,0.798,0.012,24.145,0.054,1.079,0.029,0.076,0.048,7.97,53289.87,0.43,griz,18
05D3dh,0.8,0.02,24.203,0.057,1.009,0.031,0.078,0.052,12.07,53440.5,0.67,griz,18
03D1fq,0.8,0.02,24.512,0.061,0.87,0.039,-0.045,0.052,10.65,52998.46,0.55,griz,18
05D3cx,0.805,0.001,23.913,0.056,1.051,0.047,-0.11,0.043,9.84,53448.96,0.64,griz,18
05D3ha,0.805,0.001,24.388,0.07,0.972,0.043,0.09,0.054,11.16,53483.66,0.36,griz,18
05D4gw,0.808,0.001,24.481,0.066,1.025,0.048,0.047,0.054,8.98,53677.09,0.75,griz,18
05D4dy,0.81,0.02,24.617,0.06,0.956,0.043,-0.083,0.052,8.32,53614.82,0.76,griz,18
04D3ny,0.81,0.01,24.262,0.075,1.024,0.061,0.011,0.054,10.03,53193.95,0.67,griz,18
04D4dm,0.811,0.001,24.402,0.061,0.981,0.036,0.021,0.05,8.98,53198.39,0.63,griz,18
04D3mk,0.813,0.001,24.294,0.058,0.954,0.03,-0.104,0.046,9.72,53178.36,0.32,griz,18
04D3nc,0.817,0.001,24.293,0.06,1.139,0.052,-0.022,0.048,9.13,53186.54,0.46,griz,18
06D2ce,0.82,0.02,24.215,0.067,1.219,0.085,0.018,0.061,11.33,53798.58,1.05,griz,18
04D3lu,0.822,0,24.377,0.057,0.934,0.026,-0.084,0.047,11.11,53167.58,0.4,griz,18
05D1cl,0.83,0.01,24.353,0.06,1.242,0.042,-0.018,0.047,8.42,53625.87,0.46,griz,18
04D3cp,0.83,0.02,24.111,0.06,1.049,0.03,-0.18,0.046,10.68,53107.95,0.32,griz,18
04D2al,0.836,0.001,24.319,0.081,0.933,0.102,-0.04,0.069,9.64,53035.26,1.16,griz,18
Elvis,0.839,0.001,24.397,0.052,0.985,0.047,0,0.044,10.63,52780.42,1.46,"F606W,F775W,F8","50LP,F110W      19"
05D4fg,0.839,0.001,24.195,0.058,1.024,0.03,-0.102,0.046,11.28,53640.49,0.4,griz,18
06D2ga,0.84,0.01,24.29,0.083,1.176,0.092,-0.001,0.061,9.05,53868.24,0.73,griz,18
05D1az,0.842,0.001,24.254,0.06,1.184,0.041,0.015,0.048,8.63,53601.95,0.34,griz,18
05D4hn,0.842,0.001,24.196,0.065,1.122,0.077,0.048,0.057,8.47,53692.18,0.56,griz,18
04D1hy,0.85,0.02,24.307,0.058,1.11,0.031,-0.026,0.045,8.09,53263.7,0.42,griz,18
06D4ce,0.85,0.02,24.205,0.073,1.168,0.059,-0.059,0.051,8.86,53925.74,0.53,griz,18
05D3kp,0.85,0.01,24.139,0.056,1.131,0.025,-0.082,0.042,10.62,53528.63,0.35,griz,18
05D4dw,0.855,0.001,24.438,0.071,1.046,0.038,0.008,0.049,9.99,53612.73,0.57,griz,18
04D1ff,0.86,0.013,24.243,0.06,1.08,0.031,0.046,0.046,8.73,53250.29,0.34,griz,18
05D1iz,0.86,0.02,24.392,0.084,1.095,0.071,-0.082,0.061,8.91,53692.93,0.77,griz,18
05D1er,0.86,0.02,24.618,0.067,1.042,0.047,0.062,0.056,10.38,53666.08,0.56,griz,18
03D1bk,0.865,0.001,24.345,0.067,1.018,0.03,-0.167,0.046,11.42,52920.56,0.28,griz,18
05D1em,0.866,0.001,24.283,0.062,1.017,0.031,-0.1,0.047,11.04,53666.39,0.34,griz,18
04D4ii,0.866,0.001,24.399,0.065,1.165,0.048,0.039,0.051,10.93,53272.94,0.52,griz,18
03D1ew,0.868,0.001,24.359,0.072,1.036,0.038,-0.036,0.054,8.53,52990.26,0.74,griz,18
05D2nn,0.87,0.02,24.395,0.086,0.879,0.059,-0.147,0.056,12.07,53711.75,0.64,griz,18
04D4bk,0.88,0.01,24.327,0.063,1.181,0.047,-0.061,0.05,7.84,53190.84,0.4,griz,18
05D3cq,0.89,0.002,24.22,0.064,0.96,0.046,-0.151,0.048,8.88,53448.16,0.89,griz,18
05D2by,0.891,0.001,24.568,0.068,1.132,0.051,-0.008,0.051,9.41,53411.72,0.8,griz,18
03D4di,0.899,0.001,24.314,0.075,1.146,0.044,-0.043,0.051,9.88,52899.79,0.54,griz,18
05D3ht,0.901,0.001,24.417,0.073,1.118,0.041,-0.095,0.048,9.66,53487.9,0.42,griz,18
04D3gx,0.91,0.02,24.666,0.079,0.94,0.045,-0.11,0.049,12.07,53124.9,0.52,griz,18
04D1ow,0.915,0.014,24.366,0.07,1.004,0.034,-0.124,0.044,9.4,53310.59,0.34,griz,18
05D2bw,0.92,0.02,24.4,0.086,0.972,0.059,-0.111,0.054,9.14,53399.28,0.52,riz,18
05D2ay,0.92,0.01,24.672,0.084,0.983,0.072,0.014,0.073,10.28,53374.24,0.86,riz,18
05D2ob,0.924,0.001,24.822,0.075,1.103,0.068,0.033,0.055,8.56,53726.2,0.98,riz,18
03D4cy,0.927,0.001,24.705,0.098,1.103,0.07,-0.032,0.058,9.7,52899.21,0.88,riz,18
06D2cd,0.93,0.001,24.876,0.119,1.166,0.172,0.051,0.079,7.91,53789.26,1.2,riz,18
04D4jy,0.93,0.02,24.765,0.112,1.022,0.055,-0.076,0.058,8.36,53288.14,0.83,riz,18
04D4ih,0.934,0.001,24.43,0.075,1.03,0.037,-0.166,0.044,10.85,53268.56,0.43,riz,18
Vilas,0.935,0.01,24.473,0.07,1.036,0.032,-0.028,0.05,10.91,52721.19,1.05,"F606W,F775W,F8",50LP            19
04D4hf,0.936,0.014,24.811,0.099,1.081,0.066,0.028,0.065,8.53,53235.8,1.52,riz,18
05D3la,0.936,0.001,24.494,0.07,0.967,0.033,-0.083,0.044,9.6,53534.85,0.41,riz,18
03D4cx,0.949,0.014,24.464,0.082,0.947,0.074,0.019,0.055,11.01,52881.82,1.07,riz,18
04D1pd,0.95,0.02,24.734,0.078,1.039,0.05,0.022,0.05,10.22,53317.45,0.69,riz,18
04D3ml,0.95,0.02,24.56,0.079,1.117,0.045,-0.077,0.046,9.88,53179.56,0.55,riz,18
04D3nr,0.96,0.02,24.587,0.08,0.99,0.052,0.005,0.047,12.07,53184.63,0.51,riz,18
05D3km,0.96,0.02,24.773,0.079,1.022,0.037,-0.123,0.044,12.07,53521.48,0.44,riz,18
04D4jw,0.961,0.001,24.848,0.143,0.892,0.046,-0.173,0.056,11.23,53284.79,0.72,riz,18
Patuxent,0.97,0.01,25.026,0.062,0.962,0.077,-0.129,0.097,10.63,53199.16,1.76,"F775W,F850LP",19
Ombo,0.975,0.001,24.891,0.063,1.208,0.044,0.018,0.044,9.32,53365.64,0.75,"F775W,F850LP,F",110W            19
05D2my,0.981,0.001,24.688,0.081,1.13,0.054,-0.026,0.05,10.6,53701.5,1,riz,18
04D3lp,0.983,0.001,25.023,0.135,0.816,0.059,-0.044,0.064,8.9,53147.72,0.85,riz,18
04D1rx,0.985,0.001,24.77,0.084,1.081,0.053,-0.062,0.05,9.77,53351.77,0.97,riz,18
04D1iv,0.998,0.001,24.624,0.08,1.152,0.039,-0.074,0.046,9.03,53263.58,0.54,riz,18
06D4cl,1,0.02,24.578,0.086,1.13,0.042,-0.065,0.048,9.33,53936.99,0.6,riz,18
04D3dd,1.002,0.001,25.234,0.152,1.112,0.077,-0.016,0.063,9.48,53113.4,1.16,riz,18
Strolger,1.01,0.01,24.99,0.087,1.195,0.129,-0.077,0.097,9.68,53467.65,4.74,"F775W,F850LP,F",110W            19
Eagle,1.02,0.01,24.968,0.071,1.017,0.036,-0.061,0.062,10,53292.8,0.94,"F775W,F850LP,F",110W            19
Ferguson,1.02,0.01,24.867,0.094,1.023,0.05,0.007,0.065,9.14,53461.03,2.23,"F775W,F850LP,F",110W            19
04D4dw,1.031,0.001,24.546,0.104,1.127,0.048,-0.08,0.054,10.78,53199.54,0.7,riz,18
06D3en,1.06,0.02,24.756,0.133,0.858,0.05,-0.139,0.055,7.72,53880.11,1.01,riz,18
Gabi,1.12,0.01,25.121,0.068,1.048,0.037,-0.037,0.053,8.34,53486.74,0.6,"F775W,F850LP,F",110W            19
Greenberg,1.14,0.01,24.727,0.078,1.09,0.064,-0.055,0.063,7.83,53259.11,3.28,"F775W,F850LP,F",110W            19
Lancaster,1.23,0.01,26.054,0.084,0.969,0.083,0.073,0.048,10.13,53431.17,2,"F775W,F850LP,F","110W,F160W      19"
Torngasek,1.265,0.01,25.757,0.082,1.04,0.083,0.028,0.069,10.83,52691.6,2.74,"F775W,F850LP,F",110W            19
Aphrodite,1.3,0.01,25.691,0.081,1.058,0.045,0.013,0.038,9.38,52551.29,0.56,"F775W,F850LP,F","110W,F160W      19"
Borg,1.34,0.01,25.87,0.106,1.192,0.098,0.09,0.065,10,52732.13,2.32,"F850LP,F110W,F",160W            19
Sasquatch,1.39,0.01,25.956,0.149,1.193,0.189,0.112,0.077,11.14,53142.59,8.07,"F775W,F850LP,F","110W,F160W      19"
